prf_npi,name
"1902002611","DAVID FEL"
"1902004070","DEBBIE KOELTZOW"
"1902006422","SONYA TURNER"
"1902008436","HELGA WEISS"
"1902014871","DONALD ZAKSEK"
"1902017767","SUSAN LEITMAN"
"1902018906","ANTHONY MATTEO"
"1902019201","BENJAMIN BALDERSON"
"1902020134","ELLEN ZUCKER"
"1902023138","MELISSA ROCHMAN"
"1902023997","LINDSEY DANIELS"
"1902028160","GINA DELGARDO"
"1902029093","LASHONDA HUGHES"
"1902033715","ALONA RAMATI"
"1902036247","EMILY CRAWFORD"
"1902044324","AMY SISTON"
"1902045529","SUSAN CASSELMAN"
"1902045669","ALISON HAWKINSON"
"1902046659","RAFAEL RIQUELME ABRAMS"
"1902048440","SANDRA STEIN"
"1902050438","JACINDA HAMMEL"
"1902052103","BARBARA BOEHM"
"1902052376","ALAN CRIST"
"1902056575","JENNIFER CLARK WHATLEY"
"1902058209","MARK WINIARSKI"
"1902061526","EMILY YORK"
"1902067994","LISA NOWINSKI"
"1902068927","DANIEL KESSLER"
"1902071574","LEE KEARNS"
"1902076540","CATHERINE SPAYD"
"1902078975","MARTIN STEIGMAN"
"1902091127","LINDSAY MALCOLM"
"1902093891","JESSICA HART"
"1902094519","PATRICK POMFREY"
"1902098205","NICOLE EULL"
"1902099260","TRAYCE HANSEN"
"1902115884","JENNIFER WALDRON"
"1902133440","THYRA FOSSUM"
"1902145584","ALISON URBANK"
"1902156755","FU LYE WOON"
"1902157761","JACOB BORG"
"1902158538","MAYIMUNA PETTIFORD"
"1902177884","KAHNI BLACKMON"
"1902178015","JEFFREY KAZMIERCZAK"
"1902178742","LINA LIU"
"1902184484","ALISA VALENTE"
"1902185564","ZACHARY SIKORA"
"1902802341","RICHARD PRY"
"1902802960","MARY LANGUIRAND"
"1902804446","PATRICK WAGNER"
"1902805203","PATRICIA GAUPP"
"1902810245","JOHANNA SOUDER"
"1902811565","SAMUEL SEARS"
"1902812191","SUSAN RICE"
"1902812357","DONNA KIMMEL"
"1902813017","ANDREA DERATANY"
"1902813553","WILLIAM BRILHART"
"1902815756","DAVID DUKE"
"1902816234","MICHAEL LYONS"
"1902817737","LESLIE SHANKEN"
"1902818172","JEANNE KATHERINE HENNESSY-KEIMIG"
"1902820871","MARTIN KLEIN"
"1902822380","MARJORIE LAW"
"1902822489","LISA LENTINO"
"1902823636","RICHARD ROOT"
"1902823677","JEFFREY LEICHTER"
"1902824592","KAREN CARLQUIST-HERNANDEZ"
"1902825359","JOSEPH WRIGHT"
"1902825888","JUDITH LAMP"
"1902827439","JAMES CALHOUN"
"1902827546","JOHN ZAGOTTA"
"1902828726","KRISTIN MILLER"
"1902829096","DANIEL WATTER"
"1902829666","JEANNE SCHROEDER"
"1902830730","RHONDA VIVAS"
"1902831399","GARY KUNZ"
"1902831829","JOHN AINES"
"1902835481","RONALD VANDERBECK"
"1902836372","DAVID NYENHUIS"
"1902836562","WILLIAM BUSBY"
"1902837214","DANA BERNSTEIN"
"1902837297","DENISE STILLMAN"
"1902840531","MARILYN JOHNSON"
"1902842180","PATRICIA KENNEY"
"1902842289","KATE DAVIDS"
"1902842370","CAROL TYLER"
"1902842784","EDWARD MURPHY"
"1902845266","STEVEN SMITH"
"1902845415","SUSAN MURDOCK"
"1902846926","DIONNE HOLLIS"
"1902851678","DAVID MILLER"
"1902852783","GREGORY FIELDS"
"1902854847","LEE HERSCH"
"1902855364","PATRICIA MILLER"
"1902855547","DANIEL MARR"
"1902856149","KENNETH RUFFNER"
"1902856297","TERRI STUTZKE"
"1902856396","JAMES ROOT"
"1902857816","KIM KEINATH"
"1902858657","CHRISTINA PALMESE"
"1902858897","JOHN EHRMANTRAUT"
"1902862444","PAZIT BURSTIN"
"1902865983","BARBARA SIEGEL"
"1902868219","RITA PERLIN"
"1902868250","PEGGY HANSON"
"1902868318","ROWENA FANTASIA-DAVIS"
"1902869431","THOMAS MONROE"
"1902871320","MARY HAMILTON"
"1902871775","STEVEN CATANZARITI"
"1902872872","GARY VIDOR"
"1902876816","JOSEPHINE KENNEDY"
"1902877343","SHELLY ROSENFELD"
"1902877764","ROSE BUCKNER"
"1902878366","GARY BALESTIN"
"1902879489","MICHAEL KATZ"
"1902880412","HOLLY CHATAIN"
"1902880537","ANDREW RUFFETT"
"1902881550","JOHN ELWOOD"
"1902881709","JUDY SEYMORE"
"1902882335","LEE OWENS"
"1902884638","JOAN HUEBL"
"1902887854","SHAROL MCGEHEE"
"1902888175","ANNE WALLACE-DIGARBO"
"1902890494","SARAH PENEGAR"
"1902892136","ROBERT NOELKER"
"1902893688","JOAN SCOTT"
"1902894009","GERARD FLORIO"
"1902894124","DAVID FUNK"
"1902894157","KENNETH BAIN"
"1902895089","RICHARD BORN"
"1902895378","MARIBETH SPANIER"
"1902895840","CHARLIE MITCHELL"
"1902896517","MICHAEL DESANCTIS"
"1902898471","MICHAEL SHAIN"
"1902899131","LINDA CONAWAY"
"1902899974","PATRICIA LAFAVE"
"1902900152","PATRICIA MANGINI"
"1902900228","JAN BURTE"
"1902901341","MARGERY AUERBACH"
"1902902851","JANE LEWIS"
"1902903214","LAURA WILHELM"
"1902903974","MARY MACLACHLAN"
"1902904295","CHARLENE CARLOCK"
"1902904543","ANDRE WATSON"
"1902906688","ARTHUR MYERS"
"1902908650","MARC MILLER"
"1902910607","LAURA LIGUORI"
"1902910631","DANIEL BOWMAN"
"1902910680","DEANN NEREM"
"1902912553","BARBARA ORLOWSKI"
"1902912942","WILLIAM MCGOWAN"
"1902913940","KRISTINA VOLLMER"
"1902914831","ELLIOT RAPOPORT"
"1902915150","GEORGE HARRIS"
"1902915705","DOROTHY PETTIGREW"
"1902921745","VANESA GOERTZEN"
"1902921927","PAUL CARROLL"
"1902922339","KATHRYN NEEL"
"1902924459","JANE THAYER"
"1902927296","ANGELICA KANER"
"1902928468","DAVID BOOTH"
"1902929805","CAROL EAGLE"
"1902931132","DAVID SMOTHERS"
"1902932783","JAMES WILSON"
"1902933864","BETH COREY-TAYLOR"
"1902934516","KAREN BELDING"
"1902935208","REN DUARTE"
"1902935372","WILLIAM BUTLER"
"1902936974","LESLIE HEINBERG"
"1902939135","TIMOTHY NANCE"
"1902939366","DAVID O CONNELL"
"1902939671","CAROLYN ALAIMO"
"1902942618","WILLIAM RYAN"
"1902942840","RICHARD TRAVERS"
"1902944432","MARY PELHAM"
"1902944531","IRENE MERWIN"
"1902945041","KAY STANDLEY"
"1902945918","JESSICA HUNTER"
"1902947302","PATRICIA MCDONALD"
"1902948094","NANCY PASCHALL"
"1902948144","PHILIP ROSENTHAL"
"1902949571","JO ANN DONATELLI"
"1902949894","ANDREW MUSETTO"
"1902950140","GIANINE ROSENBLUM"
"1902950959","MARY BLAKESLEE"
"1902951932","HILARY GOLDSTINE"
"1902952393","MONICA FOSTER"
"1902952435","MERIDETH GOULD"
"1902953664","EDWARD SCHAU"
"1902953987","WENDY MELANCON"
"1902954589","BRUCE DAWSON"
"1902955065","BETSY GILPIN"
"1902955511","JESSE LEWIS"
"1902955537","MONTIE MILLS"
"1902956303","OSCAR GILLESPIE"
"1902956501","CHARLES ROTH"
"1902956808","BARBARA STEPHANY"
"1902958416","PAIGE SCHAPER MASTOR"
"1902962012","INGER MAIER"
"1902965445","TONI GUAJARDO-GONZALEZ"
"1902966559","JAMES LINDEN"
"1902968811","DELMAR PACK"
"1902970726","JANE JACKSON"
"1902974900","PETER MORTON"
"1902975444","SALVADOR LOPEZ"
"1902976111","DARLENE DESANTIS"
"1902976343","SONIA CARBONELL"
"1902976491","ALAN BRANDIS"
"1902979412","DAVID COLE"
"1902979545","JAMES HARRISON"
"1902979743","JESSE DILLON"
"1902979776","REUBEN KOLLER"
"1902981079","EVAN LONGIN"
"1902981285","STEVEN BAIR"
"1902981715","JEANNE HOFFMAN"
"1902983638","PUSPA DAS"
"1902984370","GEORGE BLEDNICK"
"1902984958","JAMES BROGLE"
"1902988215","LARRY GELMAN"
"1902989882","MARILYN DUMAN"
"1902990369","MARGARET DUVALL"
"1902991110","MARIANNE SPITZFORM"
"1902991516","JAMES GRAVES"
"1902993678","STEVAN HOBFOLL"
"1902994262","STEPHEN GANDERSON"
"1902995970","CATHERINE TREECE"
"1902996200","DAVID REINHARD"
"1902996747","DAVID FRANKLIN"
"1902996838","ANITA HAUENSTEIN"
"1902997687","ROBERTO DESDIN"
"1902999501","JANETTE AYD"
"1912002064","KRISTI KING"
"1912004532","TOMMY KOT"
"1912004581","ANNETTE EVANS"
"1912005638","STEPHEN WITTY"
"1912006099","JAMES MYERS"
"1912006974","SHARON NISIUS"
"1912007634","JANE GLASSMAN"
"1912008301","KARL TRAPPE"
"1912009895","ROBERT SHARKEY"
"1912010745","DAVID BERKOVITZ"
"1912010885","TIMOTHY SAMS"
"1912012626","MARK CONARD"
"1912013459","ROBERT BARROWS"
"1912014127","PAUL SWYHART"
"1912015124","CARLA HAIMOWITZ"
"1912015421","ANN LINK"
"1912018383","PHILLIP ZEDIKER"
"1912019951","ALAN OSTBY"
"1912022120","CECILIA SCHWEIZER"
"1912022914","GARY WILSON"
"1912023623","CARL STEED"
"1912028127","RICHARD GELB"
"1912028408","PHILIP MORVITZ"
"1912031584","JAMES CARTERHARGROVE"
"1912033556","JAMES OWEN"
"1912033648","BERNARD GRAY"
"1912034596","ANDREA CLARK"
"1912035254","KEVIN NEWGREN"
"1912038696","AMY ELLIS"
"1912039157","DUSTIN SENTZ"
"1912039975","PETER CALVO"
"1912040734","DEBORA CARMICHAEL"
"1912041492","DAVID ALTER"
"1912042680","ANN MCNEER"
"1912043860","FAUST BIANCO"
"1912045733","CARLOS RAMOS CORTES"
"1912047036","DEBORAH RANGEL FRIEDMAN"
"1912048653","KEVIN RANKEN"
"1912048695","RUDOLPH SAVAGE"
"1912051319","SHIRLEY TERRASS"
"1912051806","DENISE DEBARRE"
"1912052887","SHARON SCHELLINGER"
"1912057043","CAREN LUDMER"
"1912058363","WALTER SOBOTA"
"1912059346","JAMES HUGGINS"
"1912059726","LAWRENCE STRAUS"
"1912059973","MIRIAM MARSOLAIS"
"1912060542","CHARLES HOWLAND"
"1912062167","HERBERT DEMMIN"
"1912062191","RICHARD LIOTTA"
"1912062563","BETH PORTEN"
"1912063785","SUSAN PALMGREN"
"1912064205","MONICA GILBOA"
"1912065590","SCOTT MYKEL"
"1912066929","J WEINER"
"1912068040","MARK ZIPPER"
"1912068602","JANE JACOBUS"
"1912069428","JUANITA FUSSELL"
"1912069550","FARNAZ KERENDI"
"1912070798","ANDREW UNTCH"
"1912071820","PAULINE WALLIN"
"1912072125","KARLA DANIEL"
"1912072398","MONA TIERNAN"
"1912073446","MARY ANN CONLEY"
"1912074071","MARY GLEESON"
"1912075946","MARSHA HAHN"
"1912076977","JOEL KUPPERSMITH"
"1912078023","JOSEPH HIMMELSBACH"
"1912080359","ABIGAIL POWERS"
"1912081753","TRACY ROBINSON"
"1912083502","ROBERT MORROW"
"1912083528","MAUREEN GAFFEY"
"1912084310","CAMILLE HOOD"
"1912084682","FRANK CARUSO"
"1912085291","LINDSEY BROOKS"
"1912086729","JANET STEDMAN"
"1912088311","VICKI MICHELS"
"1912088386","JAMES DIBBLE"
"1912088741","CHRISTEN CLOWER"
"1912088824","GLENDA SKRZYPEK"
"1912090473","EMMA JOAN BILLINGS"
"1912092925","BRIAN ZAMBONI"
"1912093162","FRANK URTZ"
"1912095761","MARY SA"
"1912096439","JENIFER SCHULTZ"
"1912096488","NORMAN KINSLER"
"1912104803","MICHAEL STEFANOV"
"1912105271","MARY O FARRELL"
"1912109364","MARGARET WOODRUFF"
"1912112137","JULIA KIM"
"1912114356","JAMES BOONE"
"1912116476","SHELLEY MILESTONE"
"1912117722","LINDA HASSAN"
"1912119579","ROBIN ABEL"
"1912121369","KIMBERLY KAUFMAN"
"1912121971","SHERIDAN KOPLOW"
"1912129388","JAMES SHERWOOD"
"1912134677","ARIK JOHNSON"
"1912135591","LING WU"
"1912142902","KATHERINE KING"
"1912143124","JILL DAMON MINOW"
"1912146762","PIETRO LOFU"
"1912147117","BONNEE PRICE LINDEN"
"1912149824","CARNIGEE TRUESDALE"
"1912151218","RAFAEL CUELLAR"
"1912151556","LATEISHA CALLENDER"
"1912162165","JANICE PRICE"
"1912162553","MARY KENNEDY"
"1912166711","CARRIE LUNNON"
"1912169285","RICHARD KASPAR"
"1912173816","CARLA VECCHIONE"
"1912175860","ROBERT HANSON"
"1912177007","REBECCA RUSTINE"
"1912177551","DAVID SITZER"
"1912178930","JOANNE PITERA STUDER"
"1912182304","KELLY RENZI"
"1912184037","LAMBERTUS VANHOEK"
"1912186040","MIRTA MATOS"
"1912187386","SHERRAL DEVINE"
"1912191008","SHELBY HARRIS"
"1912195686","ALISON REUTER"
"1912198250","JOSEPH TADIE"
"1912202755","OMAR RAHMAN"
"1912203076","VONETTA DOTSON"
"1912207028","DAWN GIUFFRE MEYER"
"1912210733","LAURA BRAIDER"
"1912215260","GINGER BURGE"
"1912217449","MARTHA STROH"
"1912220831","TUESDAY TAUCHEN"
"1912231135","DEANN GATTIS"
"1912235581","JAMES MOURS"
"1912238007","CHANDA GRAVES"
"1912246265","JOSEPH DUNN"
"1912250960","SADIE LARSEN"
"1912256074","LAURA SPROCH"
"1912256173","MARY OAKLEY"
"1912257403","ANNE MURPHY"
"1912259672","LAURA-ANNE FLOREK"
"1912268731","ERIC RUSS"
"1912274309","JULIA JACOBS"
"1912280876","MEREDITH ALBERT"
"1912281254","LINDA LEE"
"1912330986","LYDIA TREADWAY"
"1912905837","JOHN COOPER"
"1912906215","DICK JONES"
"1912906801","MARGUERITE MALONE"
"1912908963","JERRELL DRIVER"
"1912911322","MICHAEL MILLER"
"1912911926","DENISE GARIBALDI"
"1912913534","DONALD BERMONT"
"1912914169","JEFFREY FORTGANG"
"1912914375","THOMAS KELLER"
"1912915190","GEORGIA HOOPER-PEEK"
"1912915596","RODNEY BENSON"
"1912916065","DONAL CROWDER"
"1912916867","ALAN GADOL"
"1912916925","CARL SEMMELROTH"
"1912917048","RAMKUMAR PANHANI"
"1912917204","JANE RUEDI"
"1912917881","BONNIE WILSON"
"1912918988","LISA COWDEN"
"1912919887","TANYA POSPISIL"
"1912921560","DIANE MARTI"
"1912922238","POHONIG LU"
"1912922261","ROBERT HUGHES"
"1912922501","THOMAS VAUTRINOT"
"1912922998","DAVID STRINGHAM"
"1912923921","MARY WILKINSON"
"1912924440","MARK KAMENA"
"1912924994","DAVID KAUSS"
"1912925066","WILLIAM SHINEFIELD"
"1912925272","STEVEN MORGAN"
"1912928730","VALERIE BENTLEY"
"1912930066","GERDA MOEHLER"
"1912930280","SKIPI SMOOT"
"1912931379","DAVID SARNOFF"
"1912932294","KEITH ROEDER"
"1912932435","CHARLOTTE ROSENAK"
"1912932468","RICHARD SULLIVAN"
"1912934076","LAURA HAMILTON"
"1912934639","MARK KINDER"
"1912934944","APRIL MANCUSO"
"1912938341","E VELNOSKY"
"1912939000","DEREK PARIS"
"1912940289","DANIEL HAFFEY"
"1912941030","ELIZABETH CHRISTENSEN"
"1912941352","ANTHONY SANTORO"
"1912941535","VINCENT GLASS"
"1912943002","PAUL KADIS"
"1912944000","ALLEN CARTER"
"1912945064","N TIMOTHY LYNCH"
"1912946971","JEFFREY DEGROAT"
"1912947979","ROBERT MEHL"
"1912948357","WILLIAM KEE"
"1912948621","LORI SWEETWOOD"
"1912949231","MARGARET WITECKI"
"1912951708","BONNIE FRASER"
"1912953480","AIMEE SMRZ"
"1912954728","NATHANAEL LARSEN"
"1912955998","DAVID PERRY"
"1912956343","NANCY BERLAND"
"1912958133","JOSEPH PADRONAGGIO"
"1912958646","RAYE DIPPEL"
"1912961566","ROBIN ARTHUR"
"1912962366","GALE VALTINSON"
"1912963406","ELIZABETH BABCOCK"
"1912964487","FRANCES PRICE"
"1912964958","NEIL WEINER"
"1912965484","RICHARD OSTROM"
"1912967829","RAYMONE KRAL"
"1912967985","KIM NGHIEM"
"1912968272","NORMAN PIERCE"
"1912968314","DEBORAH COHEN-SMITH"
"1912971169","JOHN ROBERTSON"
"1912971417","DENNIS FERGUSON"
"1912972738","GLENN GERALDS"
"1912975137","RUSSELL ADAMS"
"1912975145","JAMES SCOTT"
"1912978586","JOHN BIGELOW"
"1912978966","MARGARET KELSEY"
"1912979394","MARICA HILL"
"1912979808","STEVEN WARANCH"
"1912981226","CHRISTINE HIGGINS"
"1912981879","SHIRLEY SISKOWIC"
"1912983651","SHARON SONG"
"1912985029","MELVIN THOMAS"
"1912987579","WILLIAM KREUSSER"
"1912987736","EDWARD FRANCO"
"1912987801","MARK BLEIER"
"1912989658","JOAN SIMON"
"1912991407","JANICE MURAKAMI"
"1912991852","MARY BUSH"
"1912992447","MADALINE BARNES"
"1912992777","ROBERT ANDERSON"
"1912993676","LAURENCE MILLER"
"1912993908","KARL SACHS"
"1912995556","ANDREW KANE"
"1912995838","JANE HOVLAND"
"1912996463","MARY HART"
"1912996570","ALICIA SALVO"
"1912997339","LINDA BURT MOORE"
"1912997800","ANGELIQUE TINDALL"
"1912999806","DAVID WASSERMAN"
"1922001387","WILLIAM MILLER"
"1922002914","MARLENE BANNEN"
"1922003110","ISAAC BENZAQUEN"
"1922004787","CARA HARTFIELD"
"1922004795","THOMAS HESLIN"
"1922005107","SCOTT BAYLESS"
"1922005172","MARLON GIESER"
"1922011253","GARY PRATER"
"1922011584","LARRY GERSTENHABER"
"1922014166","JANNETTE CROSS"
"1922015247","BRIAN SIMPSON"
"1922015775","DAVID BELL"
"1922016963","WILLIAM BARR"
"1922019306","GINGER BENLIFER"
"1922020007","JOYCE NEASE"
"1922021559","WILLIAM GREENSTADT"
"1922023779","ANDREA SZPORN"
"1922024603","DANIEL JONES"
"1922026194","KATHLEEN SKILTON"
"1922026558","STEWART BEASLEY"
"1922028927","JOHN LAYH"
"1922029321","HARRY COLE"
"1922031087","MARCIA CRAIG-SMITH"
"1922032929","ELIZABETH DREBEN"
"1922033414","MARIA RACITI"
"1922033893","LAWRENCE JACOBSON"
"1922034545","RALPH VOTOLATO"
"1922035625","JAVIER PEREZ"
"1922039353","MARCIA LISS"
"1922040047","WILLIAM WILLIAMS"
"1922040674","JOAN CAILLIER"
"1922040831","JOHN ENGLER"
"1922042126","LORI GREER"
"1922042886","MARK ALLEN"
"1922045236","DAVID MEYERSON"
"1922045244","NAOMI MCCORMICK"
"1922047315","MICHAEL CICHY"
"1922047596","STEPHAN TOBIN"
"1922048479","DUSTIN WARD"
"1922048859","LISA PATTISON"
"1922052257","DAVID HARVEY"
"1922052307","PARKER STOREY"
"1922055516","ELAINE SALZER"
"1922057694","BRUCE MCNICKLE"
"1922060078","ALAN FROL"
"1922062447","JOANNE CONWAY"
"1922064351","KALYANI GOPAL"
"1922065051","WILLIAM PAPINEAU"
"1922065697","EVE WHITMORE"
"1922068865","JEFFERY ECKERT"
"1922068964","JEROME ZAKE"
"1922074343","KIMBERLY DANIELS"
"1922075290","JANE HIGGINS"
"1922076678","REBECCA THOMAS"
"1922078179","ABDOL MAJID SHAMS"
"1922079136","DERRICH WOEHLE"
"1922079284","BETTE GLICKFIELD"
"1922079581","TEENA MOY"
"1922080324","DIANE RAY"
"1922082221","ROY MAYS"
"1922082668","SUSAN CABOULI"
"1922089010","MARCIA HEMLEY"
"1922091198","BRUCE KRISTOL"
"1922091768","THOMAS SWALES"
"1922096791","JOSEPH MACIEJKO"
"1922098631","JAMES BRIGHT"
"1922098797","LAMONT LEE"
"1922099019","JUDY DZIUGAS"
"1922100676","JAMES SHIFFNER"
"1922100684","RONALD RIELLY"
"1922102375","ROBERT LANAHAN"
"1922103050","SUSAN MACKINNON"
"1922104843","JONATHAN COHEN"
"1922105808","JAMES DEMING"
"1922108885","LORETTA MCKENZIE"
"1922109008","AMYBETH TAUBLIEB"
"1922109065","CATHY MONTGOMERY"
"1922109156","ROSEANNE BOLDT"
"1922110816","FRANKLIN CURRY"
"1922110907","DENNIS KOJSZA"
"1922112366","BETH DIXON"
"1922112937","DIANE NAKAMURA"
"1922113927","STAN EASTIN"
"1922117183","JAMES EYMAN"
"1922118520","KATHERINE RATHBURN"
"1922119809","BRUCE HINER"
"1922119932","GEORGIA YESMONT"
"1922120674","PAUL MURRAY"
"1922121557","MEI WANG"
"1922125640","KRISTJAN OLAFSSON"
"1922129543","PENELOPE THRASHER"
"1922129782","THOMAS AIELLO"
"1922131622","VICTORIA REID"
"1922132331","JILL SELBACH"
"1922132513","FRANCES MUSTO"
"1922133404","JOHN GURSKI"
"1922133917","RAYN VAN WYK"
"1922135888","LYNN BISCO"
"1922137306","EILEEN BURKART"
"1922138908","KRISTENE DOYLE"
"1922143569","JOEL PERLMUTTER"
"1922143577","JUDY SCHER"
"1922145390","JOHN MCCANN"
"1922146471","RICHARD JACOBS"
"1922146539","DARIA RATYCH"
"1922151349","ROBERT ROMANO"
"1922151885","SARI KRAMER"
"1922153048","DAVID PURO"
"1922153717","ANA RIVAS VASQUEZ"
"1922153725","ANNE HACHMEISTER"
"1922153774","ROBERT BRANDT"
"1922153980","KIRK STUCKY"
"1922155530","CLARINDA HOWARD"
"1922156405","JOHN CLIFTON"
"1922156793","MICHELLE RABINOWITZ"
"1922157692","THERESE BARNETT"
"1922158237","SUSAN FRANKENFIELD"
"1922161686","TOM NEGRON"
"1922161991","DENNIS KREINBROOK"
"1922162064","SARAH MICHAUD"
"1922162239","GLENN GUREWITZ"
"1922163591","CHERYL ZWART"
"1922164136","MARY MACNAMEE"
"1922164177","CATHERINE SMITHMYER"
"1922165265","JUDITH PASKIEWICZ"
"1922165356","GARY SCHNEIDER"
"1922166420","KELLY BRITT"
"1922166933","RALPH ROTHSTEIN"
"1922167840","JONATHAN RILEY"
"1922168244","THOMAS MISUKANIS"
"1922168574","PAUL SMERZ"
"1922169101","MARC NORMAN"
"1922169366","RAINA GRIFFITHS"
"1922170299","RICHARD TRAITEL"
"1922171420","RONALD AMOS"
"1922171859","LYNN HARRIS"
"1922172667","JANE THOMPSON"
"1922172675","DENNIS ELMERGREEN"
"1922174465","ELIZABETH BOND"
"1922174572","KATINA KOSTOULAS"
"1922176106","LAURA SLAP SHELTON"
"1922177260","PAUL SIMEONE"
"1922177518","MARIA DE NARDIS"
"1922178631","KATHLEEN BILLINGSLEY"
"1922179886","MICHAEL BECK"
"1922180561","JACOB KIRSCHENBAUM"
"1922180926","GEORGE FEUER"
"1922181122","DELORES ODELL MCCOLLUM"
"1922181668","JOANN THOMAS-WILSON"
"1922182567","MAXWELL TAYLOR"
"1922185131","KAREN SENZIG"
"1922185529","THOMAS ARMSTRONG"
"1922187566","RITA MCKENZIE ANDERSON"
"1922188929","KATHY ABBOTT"
"1922191592","DIANA FULMER"
"1922192772","ELIZABETH THOMPSON"
"1922193499","SHANA WILLIAMS"
"1922193630","LARA BASKIN"
"1922194547","MICHAEL DANIEL"
"1922194737","TERRILL BRUETT"
"1922197862","MICHELLE MORRIS"
"1922197904","GERALD ZIRIN"
"1922203272","MARSHA GREEN"
"1922203793","JENNIFER LINDNER"
"1922208339","KATHERINE HENDERSON"
"1922209576","DONALD MILLER"
"1922211572","WILLARD JOHNSON"
"1922211598","VIRGINIA CARR"
"1922215250","JOHN ROTONDI"
"1922216597","WILLIAM JOSEPHS"
"1922218080","ROBERT MULLALY"
"1922219104","VICTOR MALATESTA"
"1922236595","ELIZABETH GEARY"
"1922250398","CARMEN BOESER"
"1922251974","RACHAEL HOPPER"
"1922256809","SEAN DODGE"
"1922258334","SHARON MCNEANY"
"1922263003","DONNA LANE"
"1922273358","RYAN BRESHEARS"
"1922276195","HEATHER BAJEMA"
"1922287812","JUDITH CAIN"
"1922291681","ROSINA GALLAGHER"
"1922295674","JENNIFER SCHULDT"
"1922303619","MITCHELL FLESHER"
"1922306604","JULIA LESSELYONG"
"1922319011","NANCY MCNAUL"
"1922323104","SUSAN AXTELL"
"1922323260","KRISTINA PECORA"
"1922333863","ERIN BALDWIN"
"1922357771","ELEANOR PALMA"
"1922363480","RISA WEISBERG"
"1922369784","KAREN SUETTERLEIN"
"1922377233","CHRISTOPHER SMITH"
"1922389824","SHANNON CHANOFSKY"
"1922392216","BRANDY CRANDALL"
"1922394220","JEREMY DAVIS"
"1922395730","AMANDA GLOVER"
"1922434455","RONALD DAHL"
"1932100484","JULIE NICHOLSON CRUMRINE"
"1932100518","MARK JOHNSON"
"1932101581","JIMMYE ANGELL ERICKSON"
"1932106606","KATHLEEN CHRISTENSEN"
"1932108982","RODNEY TIMBROOK"
"1932108990","LEWIS FABRICK"
"1932110038","LEAH SCHOCK"
"1932112513","MICHAEL RODRIGUEZ"
"1932113370","JODY SALTZMAN"
"1932113461","ARNOLD HOLZMAN"
"1932114782","LEWIS NEMES"
"1932115797","ELLEN LESSANS"
"1932116233","WILLIAM PERLSTEIN"
"1932116308","SUE GRIFFITHS"
"1932116365","SALLIE PAGE"
"1932117082","THOMAS GAINES"
"1932117348","HAUTINA BOLLINGER"
"1932117736","JOEL ALLISON"
"1932118809","IRA BELL"
"1932120607","CAMERON GOETZ"
"1932120706","JANET FINK"
"1932121076","DAVID LAYMAN"
"1932121084","JAIME INCLAN"
"1932122124","JEANNE ALLEN"
"1932122173","LORI KORWIN"
"1932122934","MARK SUMMERSON"
"1932123619","DOLLY PLATT"
"1932124344","DOROTHY VACCA"
"1932124880","CATHLEEN LAFAVE"
"1932125234","EVIE ADELMAN"
"1932125390","MERCEDES LLENIN"
"1932126687","WILLIAM HAXTON"
"1932127420","ANGELA CHENEY"
"1932127974","HELEN GEDIMAN"
"1932128311","NANCY HARTWELL"
"1932128444","JOHN SWEETLAND"
"1932128642","PATRICIA KRAEMER"
"1932132735","MICHAEL MAJESKI"
"1932134087","EDWARD BARNOSKI"
"1932134350","PAULA NORDSTROM"
"1932134459","FRANCES HANDLER-IGNA"
"1932134947","GLENN FAGEN"
"1932135753","ERIK SPROHGE"
"1932136132","DEBORAH KEARNEY"
"1932137262","JENNIFER KOZEL"
"1932140175","LISA MERILSON"
"1932140779","JOHN RODENBOUGH"
"1932141439","GAIL POYNER"
"1932142148","LISA GRANATO"
"1932143138","RAMONA MOSS"
"1932144011","LUCILLE FRIEDER"
"1932144177","SHARI REVILLE"
"1932144433","IDA ZACK"
"1932145463","STANLEY NADULEK"
"1932145729","BRENT ELLENS"
"1932146107","ELIZABETH HESS"
"1932146172","DIANE MOSNIK"
"1932146651","THOMAS MARTIN"
"1932147261","PAULINE GERSON"
"1932149184","JAMES JONES"
"1932149333","FREDERICK WARSHALL"
"1932150661","GULAY GUNER"
"1932156320","LISA PUPA-OSULLIVAN"
"1932157393","DANIEL MCNEILL"
"1932159589","CYNTHIA WYATT"
"1932161023","MICHAEL DIXON"
"1932161726","KAREN BREWER"
"1932162898","GARY ROCHELLE"
"1932164597","KELLY BASKIND"
"1932165107","MARTIN GREENGRASS"
"1932167699","JACQUELINE MORRISON"
"1932168564","THERESA MILLER"
"1932172616","MARICE PAPPO"
"1932173416","ARNOLD NELSON"
"1932175171","TAMMY KORDES"
"1932175668","PATTY MATZ"
"1932176278","CAROLYN HUDDLESTON"
"1932177987","MARK COX"
"1932182128","LISA JEWELL MICHAEL"
"1932182912","JENNIFER GORDON"
"1932183126","FREDERICK SULIER"
"1932183225","THOMAS LIPSITZ"
"1932183670","SHARON MEGINNIS"
"1932183944","VICTORIA KINGSLEY"
"1932185477","GEROLF ENGELSTATTER"
"1932185840","RICARDO GONZALES"
"1932186889","THOMAS HOLSWORTH"
"1932189107","KATHLEEN MICHIE DEW"
"1932189479","STEPHEN PEARCE"
"1932190204","LAWRENCE DUROY"
